store_id,order_date,daily_revenue,avg_discount,promo_share,avg_comp_gap,weather_temp,holiday_flag,online_share,dayofweek,month
S02,2024-12-05,3313.69,0.04,0.0,31.313333333333315,1.8,0,0.0,3,12
S02,2024-12-06,2089.7599999999998,0.1326,0.6,69.25800000000001,1.5799999999999998,0,0.4,4,12
S02,2024-12-07,1189.26,0.0305,0.0,15.374999999999996,0.19999999999999996,0,1.0,5,12
S02,2024-12-08,771.3900000000001,0.016,0.0,-13.324999999999996,2.6,0,0.5,6,12
S02,2024-12-09,694.21,0.10666666666666669,0.3333333333333333,-4.296666666666671,1.7333333333333334,0,0.3333333333333333,0,12
S02,2024-12-10,340.09999999999997,0.0165,0.0,-3.8950000000000014,0.45,0,0.0,1,12
S02,2024-12-12,1121.13,0.1575,0.5,-167.95,3.5,0,0.0,3,12
S02,2024-12-13,453.25,0.029333333333333333,0.0,-5.836666666666667,2.533333333333333,0,0.6666666666666666,4,12
S02,2024-12-14,1075.71,0.027333333333333334,0.0,-9.756666666666673,-0.43333333333333335,0,0.3333333333333333,5,12
S02,2024-12-15,851.78,0.006,0.0,-23.470000000000027,-2.2,0,1.0,6,12
S02,2024-12-17,4939.12,0.029625,0.0,65.08250000000001,2.725,0,0.5,1,12
S02,2024-12-18,5826.370000000001,0.0325,0.16666666666666666,12.962499999999999,3.0,0,0.5,2,12
S02,2024-12-19,202.07,0.034,0.0,0.3100000000000005,5.45,0,0.5,3,12
S02,2024-12-20,2140.13,0.025333333333333333,0.0,-8.809999999999993,2.3666666666666667,0,0.5,4,12
S02,2024-12-21,3141.5600000000004,0.03175,0.0,12.097499999999998,2.525,0,0.25,5,12
S02,2024-12-22,449.29,0.03875000000000001,0.25,-3.26,0.65,0,0.0,6,12
S02,2024-12-24,1442.27,0.03,0.0,7.505,3.4250000000000003,0,0.5,1,12
S02,2024-12-25,390.34,0.028999999999999998,0.0,-2.409999999999999,2.4333333333333336,1,0.0,2,12
S02,2024-12-26,1819.58,0.029333333333333333,0.3333333333333333,-5.889999999999996,-0.6,1,0.6666666666666666,3,12
S02,2024-12-27,4192.34,0.04466666666666667,0.3333333333333333,4.589999999999994,3.5,0,0.3333333333333333,4,12
S02,2024-12-28,1873.65,0.026600000000000002,0.0,-25.185999999999986,2.46,0,0.4,5,12
S02,2024-12-29,2406.4,0.014666666666666666,0.0,-22.763333333333307,2.9,0,0.3333333333333333,6,12
S02,2024-12-30,2457.1099999999997,0.06225,0.25,-9.167500000000002,0.9750000000000001,0,0.5,0,12
S03,2024-01-01,59.1,0.046,0.0,1.1500000000000004,2.1,1,0.0,0,1
S03,2024-01-02,3844.69,0.022,0.0,-3.9299999999999864,-0.019999999999999928,0,0.4,1,1
S03,2024-01-03,4227.41,0.035,0.0,-11.285000000000053,1.4,0,0.0,2,1
S03,2024-01-05,1574.44,0.01933333333333333,0.0,-9.178333333333336,0.5833333333333334,0,0.8333333333333334,4,1
S03,2024-01-06,1199.15,0.0695,0.25,3.9450000000000056,0.07499999999999996,0,0.25,5,1
S03,2024-01-07,2977.87,0.0645,0.25,-8.302499999999991,-2.75,0,0.0,6,1
S03,2024-01-08,3264.23,0.0342,0.0,-8.349999999999998,-0.6,0,0.2,0,1
S03,2024-01-09,3188.4600000000005,0.02716666666666667,0.0,-10.820000000000013,0.4166666666666667,0,0.5,1,1
S03,2024-01-10,4763.28,0.046200000000000005,0.2,-7.455999999999996,0.46000000000000013,0,0.6,2,1
S03,2024-01-11,70.44,0.019,0.0,-6.090000000000003,0.7,0,0.0,3,1
S03,2024-01-12,3203.51,0.016,0.0,-7.0500000000000025,-0.8800000000000001,0,0.2,4,1
S03,2024-01-13,2265.98,0.025333333333333333,0.0,-35.21,-0.8999999999999999,0,0.0,5,1
S03,2024-01-14,2818.51,0.04825,0.25,-2.980000000000011,-1.5250000000000001,0,0.0,6,1
S03,2024-01-15,2978.62,0.019,0.0,1.8249999999999975,-1.3499999999999999,0,0.5,0,1
S03,2024-01-16,248.01,0.036,0.0,-2.856666666666667,2.5,0,0.0,1,1
S03,2024-01-17,2449.51,0.025333333333333336,0.0,-1.1333333333333353,3.466666666666667,0,0.3333333333333333,2,1
S03,2024-01-18,3158.91,0.02,0.0,15.903333333333308,-0.7333333333333334,0,0.0,3,1
S03,2024-01-19,150.06,0.0005,0.0,1.125,4.55,0,0.5,4,1
S03,2024-01-20,3595.87,0.01,0.0,-38.12250000000001,-0.4999999999999999,0,0.0,5,1
S03,2024-01-21,1322.17,0.023,0.0,4.659999999999986,1.0999999999999999,0,0.5,6,1
S03,2024-01-22,2033.95,0.024999999999999998,0.0,-21.080000000000002,-1.0,0,0.0,0,1
S03,2024-01-23,402.53999999999996,0.028,0.0,-6.705000000000004,-0.9,0,0.0,1,1
S03,2024-01-24,3121.96,0.0265,0.0,-2.8299999999999867,1.0,0,0.25,2,1
S03,2024-01-25,3941.41,0.02125,0.0,10.450000000000014,-0.75,0,0.25,3,1
S03,2024-01-26,890.91,0.0254,0.0,-7.956000000000006,1.4,0,0.4,4,1
S03,2024-01-27,13970.75,0.029,0.0,167.84999999999997,-2.45,0,0.0,5,1
S03,2024-01-28,142.31,0.027999999999999997,0.0,0.129999999999999,0.9333333333333332,0,0.6666666666666666,6,1
S03,2024-01-29,1342.92,0.012666666666666666,0.0,-7.313333333333328,0.3666666666666667,0,0.3333333333333333,0,1
S03,2024-01-30,409.86,0.048,0.0,1.84999999999998,4.2,0,0.0,1,1
S03,2024-01-31,489.67,0.018,0.0,1.165000000000001,1.65,0,0.0,2,1
S03,2024-02-01,3403.4100000000003,0.089,0.42857142857142855,0.9742857142857159,1.7428571428571427,0,0.7142857142857143,3,2
S03,2024-02-02,488.04,0.0445,0.0,-0.6900000000000013,-0.15000000000000002,0,0.0,4,2
S03,2024-02-03,129.32,0.032,0.0,-3.450000000000003,6.8,0,0.0,5,2
S03,2024-02-04,2914.1499999999996,0.019,0.0,9.463999999999997,1.32,0,0.6,6,2
S03,2024-02-05,1098.3999999999999,0.037,0.3333333333333333,4.439999999999993,1.0999999999999999,0,0.6666666666666666,0,2
S03,2024-02-06,159.2,0.113,0.5,-6.604999999999997,2.95,0,0.5,1,2
S03,2024-02-07,224.45999999999998,0.05675,0.25,-0.4699999999999984,0.8999999999999999,0,0.25,2,2
S03,2024-02-08,854.32,0.021,0.0,-2.5633333333333326,1.7,0,0.6666666666666666,3,2
S03,2024-02-09,1331.71,0.005,0.0,-12.899999999999977,1.6,0,1.0,4,2
S03,2024-02-10,1905.29,0.033,0.0,-9.729999999999961,5.65,0,0.0,5,2
S03,2024-02-11,3614.8700000000003,0.018833333333333334,0.0,0.19833333333332703,1.2166666666666668,0,0.5,6,2
S03,2024-02-12,4435.07,0.08585714285714287,0.2857142857142857,1.4242857142857166,2.2142857142857144,0,0.42857142857142855,0,2
S03,2024-02-13,7765.2,0.024333333333333335,0.0,-8.036666666666646,3.0,0,0.3333333333333333,1,2
S03,2024-02-14,135.05,0.261,1.0,-0.6700000000000017,3.4,0,1.0,2,2
S03,2024-02-15,2104.69,0.03075,0.0,-9.887499999999998,2.25,0,0.25,3,2
S03,2024-02-16,7245.36,0.026000000000000002,0.0,323.89,3.4,0,0.4,4,2
S03,2024-02-17,2091.81,0.0236,0.0,-3.6799999999999984,2.4,0,0.0,5,2
S03,2024-02-18,4869.95,0.131,0.3333333333333333,-22.300000000000015,-3.5666666666666664,0,0.3333333333333333,6,2
S03,2024-02-19,1398.42,0.02475,0.0,1.4650000000000043,2.625,0,0.25,0,2
S03,2024-02-20,1931.1599999999999,0.02175,0.0,-1.9525000000000143,3.175,0,0.25,1,2
S03,2024-02-21,80.09,0.067,1.0,-6.409999999999997,0.5,0,0.0,2,2
S03,2024-02-22,1599.98,0.02475,0.0,-16.964999999999996,1.475,0,0.5,3,2
S03,2024-02-23,359.19,0.048,0.0,-9.27000000000001,7.3,0,0.0,4,2
S03,2024-02-24,3440.02,0.03875,0.0,-87.12624999999998,1.7,0,0.25,5,2
S03,2024-02-25,1057.6,0.020999999999999998,0.0,8.635000000000007,2.55,0,1.0,6,2
S03,2024-02-26,5292.72,0.0114,0.0,-23.737999999999992,2.02,0,0.4,0,2
S03,2024-02-27,1091.1599999999999,0.0375,0.25,8.944999999999997,3.775,0,0.5,1,2
S03,2024-02-28,2008.18,0.063,0.3333333333333333,-29.034999999999986,1.5333333333333332,0,0.3333333333333333,2,2
S03,2024-02-29,1638.45,0.177,0.5,-60.63000000000003,1.25,0,0.0,3,2
S03,2024-03-01,1339.77,0.035,0.0,-5.099999999999952,7.45,0,0.0,4,3
S03,2024-03-02,3071.87,0.03,0.0,-6.543333333333302,4.666666666666667,0,0.0,5,3
S03,2024-03-03,1417.72,0.028499999999999998,0.0,-7.444999999999993,5.0,0,1.0,6,3
S03,2024-03-04,886.97,0.0135,0.0,2.120000000000001,6.25,0,0.0,0,3
S03,2024-03-05,849.19,0.017,0.0,8.033333333333344,7.0,0,0.3333333333333333,1,3
S03,2024-03-06,839.3199999999999,0.019,0.0,-6.774999999999995,4.6,0,0.5,2,3
S03,2024-03-07,2038.1000000000001,0.025333333333333333,0.0,-44.38333333333332,1.6666666666666667,0,0.3333333333333333,3,3
S03,2024-03-08,14568.21,0.027800000000000002,0.0,37.258,6.68,0,0.2,4,3
S03,2024-03-09,6829.46,0.0254,0.2,-3.0599999999999996,4.9,0,0.6,5,3
S03,2024-03-10,3367.72,0.02575,0.0,-24.16,6.875,0,0.25,6,3
S03,2024-03-11,2280.0,0.05,0.0,-60.23000000000002,-0.1,0,0.0,0,3
S03,2024-03-12,3584.92,0.016,0.0,4.794999999999959,6.199999999999999,0,0.0,1,3
S03,2024-03-13,8155.64,0.028333333333333332,0.0,12.101666666666667,4.166666666666667,0,0.0,2,3
S03,2024-03-14,2902.49,0.022799999999999997,0.0,5.413999999999996,7.32,0,0.2,3,3
S03,2024-03-15,101.66,0.024,0.0,-7.010000000000005,6.7,0,1.0,4,3
S03,2024-03-16,1162.8,0.021500000000000002,0.0,-54.370000000000005,7.55,0,1.0,5,3
S03,2024-03-17,331.1,0.029333333333333333,0.0,-2.9199999999999995,6.8,0,0.3333333333333333,6,3
S03,2024-03-18,6032.14,0.02625,0.0,-15.321250000000019,6.325,0,0.5,0,3
S03,2024-03-19,41.84,0.027,0.0,-0.03999999999999915,0.8,0,1.0,1,3
S03,2024-03-20,217.36,0.02775,0.0,0.3299999999999996,8.55,0,0.5,2,3
S03,2024-03-21,292.04,0.02,0.0,-2.979999999999997,5.45,0,0.5,3,3
S03,2024-03-22,755.75,0.12166666666666665,0.3333333333333333,0.9299999999999949,4.7,0,0.6666666666666666,4,3
S03,2024-03-23,1419.22,0.061399999999999996,0.2,-4.624,5.540000000000001,0,0.0,5,3
S03,2024-03-24,10525.7,0.032999999999999995,0.0,-22.863999999999994,5.76,0,0.2,6,3
S03,2024-03-26,3001.43,0.009,0.0,-158.33999999999997,5.1,0,0.5,1,3
S03,2024-03-27,233.19,0.097,0.5,2.2000000000000064,10.05,0,0.5,2,3
S03,2024-03-28,1294.2,0.06416666666666666,0.16666666666666666,-8.44666666666667,7.116666666666667,0,0.3333333333333333,3,3
S03,2024-03-29,5869.54,0.05,0.2,0.863999999999993,5.779999999999999,1,0.2,4,3
S03,2024-03-30,1234.6399999999999,0.030666666666666665,0.0,-5.429999999999995,8.166666666666666,0,0.0,5,3
S03,2024-03-31,1725.99,0.03475,0.0,-6.669999999999995,5.15,0,0.75,6,3
S03,2024-04-01,574.07,0.042,0.0,-10.22999999999999,8.1,1,1.0,0,4
S03,2024-04-02,5333.69,0.043833333333333335,0.3333333333333333,-11.571666666666678,11.133333333333333,0,0.16666666666666666,1,4
S03,2024-04-03,2041.27,0.006500000000000001,0.0,-4.822499999999998,12.2,0,0.5,2,4
S03,2024-04-04,2965.73,0.023,0.0,-17.85200000000001,13.080000000000002,0,0.2,3,4
S03,2024-04-05,933.8599999999999,0.020499999999999997,0.0,-2.150000000000004,9.0,0,0.0,4,4
S03,2024-04-06,743.25,0.009,0.0,-17.430000000000007,7.9,0,1.0,5,4
S03,2024-04-07,181.89,0.018,0.0,-6.5,16.0,0,0.0,6,4
S03,2024-04-08,192.38,0.028999999999999998,0.0,-0.7849999999999993,7.9,0,0.5,0,4
S03,2024-04-09,499.11,0.028,0.0,-0.6900000000000013,10.05,0,0.5,1,4
S03,2024-04-10,2257.8,0.01825,0.0,-9.954999999999998,13.425,0,0.5,2,4
S03,2024-04-11,120.34,0.0065,0.0,-0.7700000000000005,7.45,0,0.0,3,4
S03,2024-04-12,655.57,0.013999999999999999,0.0,0.6400000000000015,12.799999999999999,0,0.3333333333333333,4,4
S03,2024-04-13,1135.69,0.035666666666666666,0.0,-0.6599999999999996,7.166666666666667,0,0.3333333333333333,5,4
S03,2024-04-14,643.4699999999999,0.021,0.0,-1.6033333333333342,9.883333333333333,0,0.16666666666666666,6,4
S03,2024-04-15,4269.99,0.025666666666666667,0.0,-0.8966666666666683,11.333333333333334,0,0.0,0,4
S03,2024-04-16,5214.21,0.0746,0.2,-22.600000000000005,12.0,0,0.4,1,4
S03,2024-04-17,924.68,0.027999999999999997,0.0,2.964999999999989,7.65,0,0.5,2,4
S03,2024-04-18,132.66,0.047,0.0,-8.930000000000007,14.4,0,0.0,3,4
S03,2024-04-19,2734.48,0.11233333333333333,0.3333333333333333,9.03333333333334,10.9,0,0.0,4,4
S03,2024-04-20,5807.7300000000005,0.02842857142857143,0.0,-13.295714285714288,10.685714285714285,0,0.14285714285714285,5,4
S03,2024-04-21,2758.69,0.023333333333333334,0.0,-16.726666666666684,10.533333333333333,0,0.6666666666666666,6,4
S03,2024-04-22,413.56,0.037,0.0,-1.6600000000000001,8.45,0,0.0,0,4
S03,2024-04-23,4095.75,0.010499999999999999,0.0,-34.43500000000002,9.1,0,0.0,1,4
S03,2024-04-24,452.70000000000005,0.013666666666666666,0.0,-3.330000000000003,11.566666666666668,0,0.3333333333333333,2,4
S03,2024-04-25,4157.68,0.022333333333333334,0.0,-2.9033333333333204,9.816666666666666,0,0.5,3,4
S03,2024-04-26,1779.02,0.0154,0.0,-1.424000000000012,13.0,0,0.6,4,4
S03,2024-04-27,971.8299999999999,0.07933333333333333,0.3333333333333333,-0.3633333333333321,13.1,0,1.0,5,4
S03,2024-04-29,914.66,0.164,1.0,26.289999999999964,11.1,0,0.0,0,4
S03,2024-04-30,1737.3600000000001,0.06275,0.25,12.526250000000012,10.175,0,0.25,1,4
S03,2024-05-01,2402.97,0.017750000000000002,0.0,-3.8725000000000076,18.55,1,0.25,2,5
S03,2024-05-02,1972.24,0.016333333333333335,0.0,-9.299999999999985,15.633333333333335,0,0.6666666666666666,3,5
S03,2024-05-03,4096.07,0.03075,0.0,36.52250000000001,15.15,0,0.5,4,5
S03,2024-05-04,1493.92,0.040999999999999995,0.25,7.9799999999999915,17.174999999999997,0,0.25,5,5
S03,2024-05-05,2451.1000000000004,0.12733333333333333,0.3333333333333333,-3.460000000000027,13.799999999999999,0,0.3333333333333333,6,5
S03,2024-05-06,4031.02,0.0476,0.2,-18.326999999999995,13.559999999999999,0,0.4,0,5
S03,2024-05-07,4650.66,0.015,0.0,-77.82000000000016,19.1,0,0.0,1,5
S03,2024-05-08,816.42,0.03233333333333333,0.0,-5.813333333333328,14.1,0,0.3333333333333333,2,5
S03,2024-05-09,101.86,0.031,0.0,-1.6350000000000007,12.15,1,0.5,3,5
S03,2024-05-10,5813.9,0.023000000000000003,0.0,-49.4133333333333,13.5,0,0.6666666666666666,4,5
S03,2024-05-12,143.79,0.023,0.0,-1.6699999999999946,22.9,0,0.0,6,5
S03,2024-05-13,172.89999999999998,0.023333333333333334,0.0,1.449999999999999,16.733333333333334,0,0.3333333333333333,0,5
S03,2024-05-14,7914.5,0.04,0.0,-28.869999999999997,17.44,0,0.4,1,5
S03,2024-05-15,3517.84,0.032125,0.0,3.868749999999994,15.850000000000001,0,0.5,2,5
S03,2024-05-17,1414.28,0.009,0.0,-39.53000000000003,13.6,0,0.0,4,5
S03,2024-05-18,268.21000000000004,0.04533333333333334,0.0,-7.236666666666665,14.433333333333332,0,0.3333333333333333,5,5
S03,2024-05-19,7412.17,0.032,0.0,-44.780000000000065,13.533333333333333,0,0.3333333333333333,6,5
S03,2024-05-20,3910.3199999999997,0.0885,0.5,-92.08499999999998,15.7,1,0.5,0,5
S03,2024-05-21,289.33,0.132,0.5,3.530000000000001,16.2,0,0.0,1,5
S03,2024-05-22,10357.98,0.02033333333333333,0.0,-0.4549999999999959,13.65,0,0.0,2,5
S03,2024-05-23,3235.74,0.016,0.0,61.82999999999993,17.0,0,1.0,3,5
S03,2024-05-24,2671.4900000000002,0.078,0.5,16.79999999999997,10.5,0,0.0,4,5
S03,2024-05-25,231.43,0.012333333333333333,0.0,-2.1266666666666665,14.6,0,0.6666666666666666,5,5
S03,2024-05-26,3032.5,0.0205,0.0,-15.614999999999963,15.15,0,0.0,6,5
S03,2024-05-27,7221.28,0.0155,0.0,0.7325000000000204,18.825,0,0.75,0,5
S03,2024-05-28,658.87,0.021,0.0,2.75,10.3,0,0.0,1,5
S03,2024-05-29,7223.4400000000005,0.0256,0.0,-25.992999999999984,16.919999999999998,0,0.4,2,5
S03,2024-05-30,186.01999999999998,0.03,0.0,5.730000000000006,12.55,0,0.0,3,5
S03,2024-05-31,1205.83,0.0305,0.16666666666666666,-3.646666666666667,13.716666666666667,0,0.0,4,5
S03,2024-06-01,2285.82,0.1555,0.5,147.05499999999998,22.5,0,0.5,5,6
S03,2024-06-02,8519.86,0.031142857142857142,0.14285714285714285,-30.53571428571429,18.085714285714285,0,0.42857142857142855,6,6
S03,2024-06-03,3310.61,0.0202,0.0,-2.595999999999998,20.32,0,0.2,0,6
S03,2024-06-04,3049.97,0.021500000000000002,0.0,-17.585000000000008,19.299999999999997,0,0.5,1,6
S03,2024-06-05,38.98,0.046,0.0,-2.5,19.6,0,0.0,2,6
S03,2024-06-06,2273.7,0.0125,0.0,-9.980000000000008,18.275,0,0.5,3,6
S03,2024-06-07,2536.28,0.006500000000000001,0.0,-36.115000000000016,16.65,0,0.5,4,6
S03,2024-06-08,1789.77,0.021666666666666667,0.0,-7.401666666666659,19.400000000000002,0,0.6666666666666666,5,6
S03,2024-06-09,813.8100000000001,0.037,0.0,-11.626666666666663,17.066666666666666,0,0.6666666666666666,6,6
S03,2024-06-10,219.60999999999999,0.0275,0.0,-0.3800000000000008,17.25,0,0.0,0,6
S03,2024-06-11,3182.08,0.0225,0.0,18.569999999999997,20.75,0,0.0,1,6
S03,2024-06-12,5644.47,0.0365,0.16666666666666666,-14.88000000000001,18.433333333333334,0,0.5,2,6
S03,2024-06-13,2495.36,0.0354,0.0,-3.0340000000000047,16.56,0,0.6,3,6
S03,2024-06-14,12455.04,0.016333333333333335,0.0,-7.875833333333333,16.25,0,0.3333333333333333,4,6
S03,2024-06-15,3209.84,0.0328,0.0,-9.102000000000004,19.28,0,0.4,5,6
S03,2024-06-16,306.92,0.028,0.0,7.319999999999993,24.0,0,1.0,6,6
S03,2024-06-17,181.88,0.046,0.0,-1.7900000000000063,17.8,0,1.0,0,6
S03,2024-06-18,1079.17,0.0775,0.5,0.0750000000000055,16.299999999999997,0,0.0,1,6
S03,2024-06-19,62.03,0.018,0.0,-0.4450000000000003,20.0,0,0.0,2,6
S03,2024-06-20,1748.42,0.0842,0.2,-3.2459999999999996,22.48,0,0.4,3,6
S03,2024-06-21,541.21,0.08800000000000001,0.5,-11.675000000000011,14.899999999999999,0,0.5,4,6
S03,2024-06-22,7363.68,0.0356,0.0,-1.6959999999999866,17.82,0,0.6,5,6
S03,2024-06-23,3856.15,0.028,0.0,-65.95000000000005,18.95,0,0.0,6,6
S03,2024-06-24,609.54,0.027,0.0,-4.446666666666662,20.633333333333333,0,0.0,0,6
S03,2024-06-27,186.76999999999998,0.077,0.5,-1.8999999999999986,19.65,0,1.0,3,6
S03,2024-06-28,333.14,0.017,0.0,-21.170000000000016,21.4,0,0.0,4,6
S03,2024-06-29,160.8,0.0295,0.0,-0.07999999999999918,16.1,0,0.0,5,6
S03,2024-06-30,249.08,0.041499999999999995,0.0,3.380000000000006,20.95,0,0.5,6,6
S03,2024-07-01,1472.24,0.051333333333333335,0.3333333333333333,-6.999999999999997,24.0,0,0.3333333333333333,0,7
S03,2024-07-02,3629.6800000000003,0.0854,0.2,-9.481999999999994,20.9,0,0.2,1,7
S03,2024-07-03,341.96000000000004,0.15166666666666667,0.6666666666666666,1.1199999999999986,20.866666666666667,0,0.0,2,7
S03,2024-07-04,1218.8200000000002,0.0285,0.0,-22.997499999999985,21.025,0,0.0,3,7
S03,2024-07-05,149.52,0.025500000000000002,0.0,-5.254999999999997,22.2,0,0.0,4,7
S03,2024-07-06,618.9,0.0375,0.0,-16.420000000000016,21.6,0,0.0,5,7
S03,2024-07-07,1868.0900000000001,0.033,0.0,-5.87000000000001,19.7,0,0.5,6,7
S03,2024-07-08,1420.6100000000001,0.02266666666666667,0.0,-2.906666666666663,19.833333333333332,0,0.6666666666666666,0,7
S03,2024-07-09,2853.26,0.021,0.0,-8.61500000000003,26.0,0,0.0,1,7
S03,2024-07-10,2437.58,0.06760000000000001,0.2,-27.981999999999964,21.52,0,0.4,2,7
S03,2024-07-11,1928.35,0.013999999999999999,0.0,-8.496666666666675,21.2,0,0.3333333333333333,3,7
S03,2024-07-12,5222.18,0.03885714285714286,0.14285714285714285,-4.872857142857143,23.914285714285715,0,0.42857142857142855,4,7
S03,2024-07-13,7438.1,0.021666666666666667,0.0,10.52333333333335,19.633333333333333,0,0.0,5,7
S03,2024-07-14,297.88,0.032,0.0,-1.4600000000000009,21.95,0,1.0,6,7
S03,2024-07-15,1813.7399999999998,0.004666666666666667,0.0,-7.840000000000003,23.233333333333334,0,0.6666666666666666,0,7
S03,2024-07-16,9275.21,0.02,0.0,55.02500000000002,23.075,0,0.5,1,7
S03,2024-07-17,303.25,0.068,0.5,-9.165,18.950000000000003,0,0.5,2,7
S03,2024-07-18,1978.82,0.06525,0.25,-21.722499999999993,22.5,0,0.25,3,7
S03,2024-07-19,3290.77,0.0295,0.25,-5.397499999999997,22.875,0,0.5,4,7
S03,2024-07-20,2161.98,0.12900000000000003,0.3333333333333333,0.09999999999999491,21.900000000000002,0,0.3333333333333333,5,7
S03,2024-07-21,4103.29,0.01025,0.0,-16.18250000000001,21.575,0,0.25,6,7
S03,2024-07-22,4397.37,0.048,0.5,5.394999999999996,24.25,0,0.5,0,7
S03,2024-07-23,1780.26,0.021,0.0,-14.230000000000018,24.4,0,0.0,1,7
S03,2024-07-24,7713.610000000001,0.05933333333333333,0.16666666666666666,2.98166666666666,22.3,0,0.16666666666666666,2,7
S03,2024-07-25,4620.13,0.14283333333333334,0.5,4.898333333333324,22.95,0,0.16666666666666666,3,7
S03,2024-07-26,567.0899999999999,0.0855,0.5,0.8374999999999986,20.25,0,1.0,4,7
S03,2024-07-27,887.4599999999999,0.028,0.0,-16.356249999999996,23.825,0,0.25,5,7
S03,2024-07-29,1265.46,0.017,0.0,-37.79999999999993,20.7,0,0.0,0,7
S03,2024-07-30,1813.24,0.007,0.0,-30.879999999999995,14.5,0,1.0,1,7
S03,2024-07-31,586.0,0.0265,0.0,-17.019999999999957,23.8,0,0.5,2,7
S03,2024-08-01,3681.3999999999996,0.023,0.0,-37.77499999999995,23.35,0,0.0,3,8
S03,2024-08-02,1469.56,0.05425000000000001,0.25,-11.48249999999999,22.675,0,0.25,4,8
S03,2024-08-03,148.8,0.008,0.0,-6.5,23.1,0,0.0,5,8
S03,2024-08-04,581.07,0.026,0.0,-5.336666666666662,20.7,0,0.3333333333333333,6,8
S03,2024-08-05,2051.61,0.022500000000000003,0.0,-14.155000000000003,20.666666666666668,0,0.3333333333333333,0,8
S03,2024-08-06,49.81,0.001,0.0,-1.1999999999999993,22.6,0,1.0,1,8
S03,2024-08-07,1090.12,0.06025,0.25,-0.8374999999999995,21.35,0,0.5,2,8
S03,2024-08-08,1113.0600000000002,0.053200000000000004,0.2,6.477999999999987,18.18,0,0.2,3,8
S03,2024-08-09,2116.52,0.035,0.0,-52.34999999999991,17.9,0,0.0,4,8
S03,2024-08-10,6354.96,0.0165,0.0,-67.12000000000006,15.95,0,0.5,5,8
S03,2024-08-11,566.09,0.013,0.0,-9.040000000000006,18.6,0,0.0,6,8
S03,2024-08-12,2758.77,0.0995,0.5,3.5275000000000087,18.85,0,0.25,0,8
S03,2024-08-13,3991.0200000000004,0.028,0.0,-9.749999999999993,21.5,0,0.16666666666666666,1,8
S03,2024-08-14,6045.6900000000005,0.091375,0.25,-3.4574999999999987,19.1375,0,0.625,2,8
S03,2024-08-15,1706.5300000000002,0.025500000000000002,0.0,10.314999999999998,21.700000000000003,0,0.0,3,8
S03,2024-08-16,119.7,0.026500000000000003,0.0,-1.1550000000000011,19.65,0,0.5,4,8
S03,2024-08-17,3989.1099999999997,0.029333333333333333,0.0,-54.196666666666694,23.866666666666664,0,0.6666666666666666,5,8
S03,2024-08-18,447.90999999999997,0.04,0.0,-6.749999999999989,18.950000000000003,0,0.5,6,8
S03,2024-08-19,858.5699999999999,0.033,0.0,-2.6599999999999824,20.0,0,0.3333333333333333,0,8
S03,2024-08-20,204.64,0.278,1.0,-41.79000000000002,24.7,0,0.0,1,8
S03,2024-08-21,1086.81,0.018,0.0,-32.76999999999998,19.7,0,1.0,2,8
S03,2024-08-22,294.81,0.014,0.0,-6.049999999999997,14.1,0,0.0,3,8
S03,2024-08-23,1646.7199999999998,0.0285,0.0,3.5425000000000004,21.75,0,0.5,4,8
S03,2024-08-24,110.02,0.047,0.0,-1.0500000000000007,14.8,0,1.0,5,8
S03,2024-08-25,2947.92,0.01966666666666667,0.0,-10.744999999999985,19.03333333333333,0,0.3333333333333333,6,8
S03,2024-08-26,10379.73,0.0268,0.0,-19.60200000000002,19.72,0,0.6,0,8
S03,2024-08-27,498.89,0.005,0.0,-13.590000000000025,21.55,0,0.0,1,8
S03,2024-08-28,3274.04,0.065,0.14285714285714285,-5.142857142857158,21.814285714285713,0,0.2857142857142857,2,8
S03,2024-08-29,4367.48,0.04175,0.0,-15.757500000000022,21.3,0,0.0,3,8
S03,2024-08-30,6829.49,0.027500000000000004,0.0,133.53000000000003,21.6,0,0.25,4,8
S03,2024-08-31,2451.87,0.02825,0.0,2.1250000000000036,17.05,0,0.0,5,8
S03,2024-09-01,2999.14,0.017,0.0,-24.570000000000007,16.7,0,1.0,6,9
S03,2024-09-02,2127.25,0.011,0.0,-0.4000000000000057,16.35,0,0.5,0,9
S03,2024-09-03,482.03,0.03949999999999999,0.0,-0.47999999999999954,18.9,0,0.25,1,9
S03,2024-09-04,911.8699999999999,0.0165,0.0,-0.485000000000003,13.15,0,0.5,2,9
S03,2024-09-05,2041.1,0.0115,0.0,-12.25,16.85,0,1.0,3,9
S03,2024-09-06,277.81,0.014,0.0,-5.763333333333336,17.0,0,0.0,4,9
S03,2024-09-07,988.97,0.07433333333333333,0.3333333333333333,0.09999999999999905,16.666666666666668,0,0.0,5,9
S03,2024-09-09,6499.36,0.024399999999999998,0.0,26.19000000000001,16.18,0,0.4,0,9
S03,2024-09-10,1815.73,0.007333333333333333,0.0,5.080000000000005,16.366666666666664,0,0.0,1,9
S03,2024-09-11,812.3399999999999,0.025500000000000002,0.0,-17.384999999999998,16.35,0,0.0,2,9
S03,2024-09-12,3522.2599999999998,0.010666666666666666,0.0,5.883333333333339,15.366666666666667,0,0.6666666666666666,3,9
S03,2024-09-13,105.11,0.02,0.0,1.1499999999999986,17.8,0,0.0,4,9
S03,2024-09-14,361.64,0.021,0.0,2.4800000000000026,14.766666666666666,0,0.3333333333333333,5,9
